dd,mm,zz,pp,departamento,municipio,puesto,mujeres,hombres,total,mesas,comuna,dirección,LATITUD,LONGITUD
01,1.0,19.0,03,ANTIOQUIA,MEDELLIN,COLEGIO SALESIANO EL SUFRAGIO,7869,6646,14515,4,10COMUNA 10 LA CANDELARIA,KR 39 # 54-31,6.248293694878604, -75.55807422062097
01,1.0,19.0,04,ANTIOQUIA,MEDELLIN,I.E. CENTRO FORMATIVO DE ANTIOQUIA -CEFA,9989,6294,16283,5,10COMUNA 10 LA CANDELARIA,CL 50 # 41-55,6.2464709024085305,-75.56178222278976
01,1.0,19.0,05,ANTIOQUIA,MEDELLIN,I.E. HECTOR ABAD GOMEZ,3767,6596,10363,3,10COMUNA 10 LA CANDELARIA,CL 50 #39-65,6.245829406819954,-75.56042122435439
01,1.0,19.0,06,ANTIOQUIA,MEDELLIN,I.E. JAVIERA LONDOÑO,1532,1330,2862,1,10COMUNA 10 LA CANDELARIA,CLL 53 No 40-65,6.248634494989762,-75.56001006950125
01,1.0,19.0,07,ANTIOQUIA,MEDELLIN,I.T.M. (PRADO CENTRO),1290,1551,2841,1,10COMUNA 10 LA CANDELARIA,CRA 51 No 58-69,6.257656039028534,-75.56612692654863
01,1.0,20.0,01,ANTIOQUIA,MEDELLIN,CENTRO COMERCIAL SAN DIEGO,8847,7288,16135,5,10COMUNA 10 LA CANDELARIA,CL 34 # 43-66,6.235104261364178,-75.5692212578617
01,1.0,20.0,02,ANTIOQUIA,MEDELLIN,ALCALDIA MUNICIPAL (SOTANO),6163,7993,14156,4,10COMUNA 10 LA CANDELARIA,CL 44 # 52-165,6.2448143414411925,-75.573693258162
01,1.0,20.0,03,ANTIOQUIA,MEDELLIN,SENA,2411,3735,6146,2,10COMUNA 10 LA CANDELARIA,CL 51 # 57-70,6.25492070603386,-75.57521463130185
01,1.0,20.0,04,ANTIOQUIA,MEDELLIN,UNIVERSIDAD CLARETIANA,1004,1000,2004,1,10COMUNA 10 LA CANDELARIA,CARRERA 55A # 61-06,6.260430290146509,-75.57004104190342
01,1.0,20.0,05,ANTIOQUIA,MEDELLIN,PLAZA MINORISTA JOSE MARIA VILLA,13,14,27,1,10COMUNA 10 LA CANDELARIA,CL 55A 57 80,6.257658156088589,-75.57346995042165
01,1.0,21.0,01,ANTIOQUIA,MEDELLIN,INSTITUTO JORGE ROBLEDO,4955,4335,9290,3,11COMUNA 11 LAURELES,CL 51 # 65 - 72,6.258359872734795,-75.58176949547614
01,1.0,21.0,02,ANTIOQUIA,MEDELLIN,I.E. MATER DEI,5899,4512,10411,3,11COMUNA 11 LAURELES,KR 68 # 42-70,6.247475036376713,-75.58607537524968
01,1.0,21.0,03,ANTIOQUIA,MEDELLIN,I.E. MARCO FIDEL SUAREZ,4868,5042,9910,3,11COMUNA 11 LAURELES,CR 70 49 70,6.257691346826623,-75.58604823374132
01,1.0,21.0,04,ANTIOQUIA,MEDELLIN,COL. CALASANZ (FEM) CAMPESTRE ESCOLAPIAS,5555,4044,9599,3,11COMUNA 11 LAURELES,CL 55 76A 71 (COLISEO),6.265632252344265,-75.59061397635865
01,1.0,21.0,05,ANTIOQUIA,MEDELLIN,COL. SAN IGNACIO DE LOYOLA - SD MAYORES,1681,1696,3377,1,11COMUNA 11 LAURELES,CLL 48 No 68-98,6.254062530757185,-75.58665423527418
01,1.0,21.0,06,ANTIOQUIA,MEDELLIN,SEC. ESC. CARLOS OBANDO VELASCO,694,567,1261,1,11COMUNA 11 LAURELES,CRA 67A No 42-24,6.246734967273589,-75.58549838426427
01,1.0,21.0,07,ANTIOQUIA,MEDELLIN,INST. UNIVERSITARIA SALAZAR Y HERRERA,10,13,23,1,11COMUNA 11 LAURELES,CR 70 52 49,6.260312348043726,-75.58536049853649
01,1.0,22.0,01,ANTIOQUIA,MEDELLIN,SEC.ESC. AGRUPACION COLOMBIA,6263,4808,11071,3,11COMUNA 11 LAURELES,CL 44A # 75-68,6.250717522356429,-75.595119112568
01,1.0,22.0,02,ANTIOQUIA,MEDELLIN,I.E. LUCRECIO JARAMILLO VELEZ,9094,6763,15857,5,11COMUNA 11 LAURELES,KR 79 # 38-59,6.24625779767075,-75.59953031870691
01,1.0,22.0,03,ANTIOQUIA,MEDELLIN,COLEGIO BETHLEMITAS,3528,2398,5926,2,11COMUNA 11 LAURELES,TRANSVERSAL 36 No 72-93,6.24080942519567,-75.59549221436073
01,1.0,22.0,04,ANTIOQUIA,MEDELLIN,COL. SAN IGNACIO DE LOYOLA - SD INFANTIL,2003,1748,3751,1,11COMUNA 11 LAURELES,CALLE 47D No. 75-83,6.254334166719415,-75.59296119472735
01,1.0,22.0,05,ANTIOQUIA,MEDELLIN,CORP. UNIVERSITARIA ADVENTISTA - UNAC,2623,2093,4716,2,11COMUNA 11 LAURELES,CRA 84 No 33AA-01,6.240884995928287,-75.60935202518195
01,1.0,22.0,06,ANTIOQUIA,MEDELLIN,UNIVERSIDAD PONTIFICIA BOLIVARIANA,6115,5030,11145,3,11COMUNA 11 LAURELES,CIR 1 No 70 - 01,6.242356025828518,-75.5893623546487
01,1.0,23.0,01,ANTIOQUIA,MEDELLIN,SEC. ESC. SANTA LUCIA,6217,4546,10763,3,12COMUNA 12 LA AMERICA,KR 89A # 47DD-71,6.257810049606383,-75.60568095867868
01,1.0,23.0,02,ANTIOQUIA,MEDELLIN,I.E. CONCEJO DE MEDELLIN,10264,8466,18730,5,12COMUNA 12 LA AMERICA,KR 82 # 47A-65,6.258275620290937,-75.6005217063114
01,1.0,23.0,03,ANTIOQUIA,MEDELLIN,I.E. LA PIEDAD,5383,3961,9344,3,12COMUNA 12 LA AMERICA,KR 81 NO 54 71,6.269228828729366,-75.59665131529596
01,1.0,23.0,04,ANTIOQUIA,MEDELLIN,I.E.SANTA ROSA DE LIMA,2771,2184,4955,2,12COMUNA 12 LA AMERICA,CALLE 45G No. 80-95,6.255595636788195,-75.59948282226593
01,1.0,23.0,05,ANTIOQUIA,MEDELLIN,IE LOLA GONZALEZ,2169,1612,3781,1,12COMUNA 12 LA AMERICA,CLL 47F No 94-63,6.2572655834356885,-75.61154818414289
01,1.0,23.0,06,ANTIOQUIA,MEDELLIN,INST. FERRINI - SD CALASANZ,2219,1907,4126,2,12COMUNA 12 LA AMERICA,CLL 51A No 81B - 33,6.265115291158892,-75.59867178811142
01,1.0,24.0,01,ANTIOQUIA,MEDELLIN,I.E. RAFAEL URIBE URIBE,5248,3991,9239,3,12COMUNA 12 LA AMERICA,KR 82 # 42C-58,6.249057326305577,-75.6034693949552
01,1.0,24.0,02,ANTIOQUIA,MEDELLIN,SEC.ESC.RAFAEL URIBE URIBE,2052,2009,4061,2,12COMUNA 12 LA AMERICA,CARRERA 83 No. 42C - 54,6.248690842000000,-75.60430264
01,1.0,24.0,03,ANTIOQUIA,MEDELLIN,SEC. ESC. PEDRO DE CASTRO,4543,1345,5888,2,12COMUNA 12 LA AMERICA,CL 40 # 86A-101,6.248679966629254,-75.60826213763147
01,1.0,24.0,04,ANTIOQUIA,MEDELLIN,I.E.FRANCISCO ANTONIO ZEA,2495,1959,4454,2,12COMUNA 12 LA AMERICA,KR 82 # 35-40,6.243781737195892,-75.60392000393573
01,1.0,24.0,05,ANTIOQUIA,MEDELLIN,I.E AMERICA,1724,1391,3115,1,12COMUNA 12 LA AMERICA,CALLE 34 EE No. 91-20,6.245709291781782,-75.61568780350248
01,1.0,24.0,06,ANTIOQUIA,MEDELLIN,C4TA CIUDADELA,1303,1076,2379,1,12COMUNA 12 LA AMERICA,CL 42C 95 51,6.253470880636495,-75.61378562280272
01,1.0,24.0,07,ANTIOQUIA,MEDELLIN,LICEO SALAZAR Y HERRERA,6021,7005,13026,4,12COMUNA 12 LA AMERICA,CLL 42C No 86-17,6.248711195522434,-75.6058783517261
01,1.0,25.0,01,ANTIOQUIA,MEDELLIN,I.E. BLANQUIZAL,3539,2829,6368,2,13COMUNA 13 SAN JAVIER,CR 92DD 57F 41,6.275407402393598,-75.6054544737888
01,1.0,25.0,02,ANTIOQUIA,MEDELLIN,SEC. ESC. REPUBLICA DE PANAMA,3399,2716,6115,2,13COMUNA 13 SAN JAVIER,KR 88 # 49DD-70,6.262974164696764,-75.60617268855736
01,1.0,25.0,03,ANTIOQUIA,MEDELLIN,I.E JUAN XXIII,2975,2466,5441,2,13COMUNA 13 SAN JAVIER,CALLE 49 No 96A-11,6.261667545969353,-75.61048307600723
01,1.0,25.0,04,ANTIOQUIA,MEDELLIN,SEC. ESC. MONSEÑOR PERDOMO,7488,3236,10724,3,13COMUNA 13 SAN JAVIER,CL 44 # 97-14,6.2561940607184745,-75.61414986837134
01,1.0,25.0,05,ANTIOQUIA,MEDELLIN,SEC.ESC.PIO XII,3451,5180,8631,3,13COMUNA 13 SAN JAVIER,KR 98 # 44-52,6.256458792365488,-75.61396567512845
01,1.0,25.0,06,ANTIOQUIA,MEDELLIN,I.E.STELLA VELEZ LONDOÑO,1184,818,2002,1,13COMUNA 13 SAN JAVIER,CALLE 48DD No. 99D-118,6.268289530677794,-75.61601291575225
01,1.0,25.0,07,ANTIOQUIA,MEDELLIN,SEC ESC JUAN DE DIOS ARANZAZU,730,634,1364,1,13COMUNA 13 SAN JAVIER,CLL 42 No 105 - 42,6.255413496087879,-75.61996318743499
01,1.0,26.0,01,ANTIOQUIA,MEDELLIN,I.E.LA INDEPENDENCIA,7954,5971,13925,4,13COMUNA 13 SAN JAVIER,CALLE 39D No. 112 - 81,6.2530400573817895,-75.62472480632162
01,1.0,26.0,02,ANTIOQUIA,MEDELLIN,SEC.ESC.EL SOCORRO,3280,3140,6420,2,13COMUNA 13 SAN JAVIER,CARRERA 102B No. 47B - 32,6.259552703495913,-75.61854301866579
01,1.0,26.0,03,ANTIOQUIA,MEDELLIN,SEC. ESC. BETANIA,5430,4097,9527,3,13COMUNA 13 SAN JAVIER,CR 110A  34 82,6.246293911110668,-75.62268852772412
01,1.0,26.0,04,ANTIOQUIA,MEDELLIN,I.E.EL CORAZON,1931,1530,3461,1,13COMUNA 13 SAN JAVIER,CR 116 F 34A 131,6.247345131330793,-75.62986179033139
01,1.0,26.0,05,ANTIOQUIA,MEDELLIN,I.E.EDUARDO SANTOS,2316,1814,4130,2,13COMUNA 13 SAN JAVIER,CALLE 43 No. 120C - 77,6.258732479121102,-75.62897041081231
01,1.0,26.0,06,ANTIOQUIA,MEDELLIN,I.E. CARLOS VIECO ORTIZ,3915,3109,7024,2,13COMUNA 13 SAN JAVIER,CALLE 40 No. 105 - 36,6.2554130901942555,-75.6199653017967
01,1.0,26.0,07,ANTIOQUIA,MEDELLIN,SEC. ESC. AMOR AL NIÑO,2013,1745,3758,1,13COMUNA 13 SAN JAVIER,CR 115 39BD 06,6.253249189267725,-75.62485936859022
01,1.0,26.0,08,ANTIOQUIA,MEDELLIN,I.E FUNDADORES,3009,2127,5136,2,13COMUNA 13 SAN JAVIER,CR 101 47C 85,6.2594074171737795,-75.6165769430638
01,1.0,26.0,09,ANTIOQUIA,MEDELLIN,SEC. ESC. VEINTE DE JULIO,44,45,89,1,13COMUNA 13 SAN JAVIER,CR 106 38 40,6.252082039680569,-75.61838087929677
01,1.0,27.0,01,ANTIOQUIA,MEDELLIN,COL.SANTA MARIA DEL ROSARIO,6002,4643,10645,3,14COMUNA 14 EL POBLADO,CALLE 7B SUR No. 29C - 100,6.192582642025867,-75.56535595049716
01,1.0,27.0,02,ANTIOQUIA,MEDELLIN,COL.MARYMOUNT,7094,5595,12689,4,14COMUNA 14 EL POBLADO,CALLE 7 No. 25-64,6.205589681588043,-75.55617212130737
01,1.0,27.0,03,ANTIOQUIA,MEDELLIN,COLEGIO SAN LUCAS,2873,2334,5207,2,14COMUNA 14 EL POBLADO,CLL 20 SUR No 25B-91,6.181296739738606,-75.56606314931003
01,1.0,27.0,04,ANTIOQUIA,MEDELLIN,SEC. ESC. GUILLERMO ECHAVARRIA MISAS,1743,1462,3205,1,14COMUNA 14 EL POBLADO,CRA 43B No 9-61,6.21064991099361,-75.57134958317613
01,1.0,27.0,05,ANTIOQUIA,MEDELLIN,COLEGIO CAMPESTRE MANZANARES,455,378,833,1,14COMUNA 14 EL POBLADO,CARRERA 16 No 12 SUR 28,6.184758232775911,-75.55647939143343
01,1.0,27.0,06,ANTIOQUIA,MEDELLIN,COLEGIO SAN JOSE DE LA SALLE,336,316,652,1,14COMUNA 14 EL POBLADO,CALLE 9 No 10 337,6.204033176115343,-75.54683599259926
01,1.0,28.0,01,ANTIOQUIA,MEDELLIN,POLITECNICO JAIME ISAZA CADAVID,6262,5502,11764,4,14COMUNA 14 EL POBLADO,CARRERA 48 No. 7 - 151,6.213056420494996,-75.57724800296863
01,1.0,28.0,02,ANTIOQUIA,MEDELLIN,I.E. INEM JOSE FELIX DE RESTREPO,5056,7159,12215,4,14COMUNA 14 EL POBLADO,CARRERA 48 No. 1 - 125,6.206543234377354,-75.57775668300587
01,1.0,28.0,03,ANTIOQUIA,MEDELLIN,UNIVERSIDAD EAFIT,9754,5330,15084,4,14COMUNA 14 EL POBLADO,KR 49 # 7 SUR 50,6.199614515788069,-75.57921195559094
01,1.0,28.0,04,ANTIOQUIA,MEDELLIN,COL DE LA COMPAÑIA DE MARIA LA ENSEÑANZA,6253,3847,10100,3,14COMUNA 14 EL POBLADO,CALLE 9 SUR No 37-345,6.19493669066274,-75.5743729977304
01,1.0,28.0,05,ANTIOQUIA,MEDELLIN,COL. SAN JOSE DE LAS VEGAS,4715,4518,9233,3,14COMUNA 14 EL POBLADO,CRA 48 No 7SUR-52,6.198620853607085,-75.57675816409262
01,1.0,28.0,06,ANTIOQUIA,MEDELLIN,COLEGIO PINARES ALTOVERDE,301,217,518,1,14COMUNA 14 EL POBLADO,CARRERA 35 No 9 SUR 160,6.1911084061149655,-75.57056940751872
01,1.0,29.0,01,ANTIOQUIA,MEDELLIN,I.E. CAMILO C. RESTREPO,4052,3248,7300,2,15COMUNA 15 GUAYABAL,Cra 65 D # 24-40,6.22575298143614,-75.58538280800262
01,1.0,29.0,02,ANTIOQUIA,MEDELLIN,I.E.BENJAMIN HERRERA,4265,3478,7743,2,15COMUNA 15 GUAYABAL,CL 25 # 52-140,6.226450147754604,-75.57963359009905
01,1.0,29.0,03,ANTIOQUIA,MEDELLIN,I.E.CRISTO REY,5927,4866,10793,3,15COMUNA 15 GUAYABAL,CALLE 2 SUR No. 50D - 30,6.205288633231036,-75.58178879788903
01,1.0,29.0,04,ANTIOQUIA,MEDELLIN,SEC. ESC. REPUBLICA DE COSTA RICA,4646,3773,8419,3,15COMUNA 15 GUAYABAL,CARRERA 52 No 7 SUR -23,6.20283867531398,-75.58808141383675
01,1.0,29.0,05,ANTIOQUIA,MEDELLIN,SEC.ESC.LA COLINA,3582,2884,6466,2,15COMUNA 15 GUAYABAL,KR 52C 12A SUR -23,6.197419666084935,-75.59175424815265
01,1.0,29.0,06,ANTIOQUIA,MEDELLIN,I.E. LA SALLE DE CAMPOAMOR,3527,2877,6404,2,15COMUNA 15 GUAYABAL,CARRERA 65B No. 4 - 49,6.212403167981268,-75.58752898512412
01,1.0,29.0,07,ANTIOQUIA,MEDELLIN,SEC ESC CRISTO REY APOLO,1440,1223,2663,1,15COMUNA 15 GUAYABAL,CRA 50G No 3SUR-34,6.204508350444058,-75.58368776702704
01,1.0,29.0,08,ANTIOQUIA,MEDELLIN,SEC. ESC. SANTISIMA TRINIDAD,1,4,5,1,15COMUNA 15 GUAYABAL,CL 26 65B 100,6.228023884112437,-75.58643921792915
01,1.0,30.0,01,ANTIOQUIA,MEDELLIN,I.E. FATIMA NUTIBARA,5412,4361,9773,3,16COMUNA 16 BELEN,CARRERA 65A No. 32B - 120,6.236709184063631,-75.58324419380445
01,1.0,30.0,02,ANTIOQUIA,MEDELLIN,SEC. ESC. SOFIA OSPINA DE NAVARRO,3249,2851,6100,2,16COMUNA 16 BELEN,CALLE 32 No. 65-20,6.235095241581487,-75.58297473522035
01,1.0,30.0,03,ANTIOQUIA,MEDELLIN,I.E.JUAN MARIA CESPEDES,9227,7682,16909,5,16COMUNA 16 BELEN,CALLE 32B No. 76A - 48,6.235387520964677,-75.59681323741636
01,1.0,30.0,04,ANTIOQUIA,MEDELLIN,I.E. GUILLERMO VALENCIA,4810,3891,8701,3,16COMUNA 16 BELEN,CALLE 23 No. 78 - 48,6.226759627170603,-75.5989446245302
01,1.0,30.0,05,ANTIOQUIA,MEDELLIN,UNID.DEPORTIVA ANDRES ESCOBAR,1837,1737,3574,1,16COMUNA 16 BELEN,CR 66B 30A 49 AUDITORIOS DE LA BOLERA,6.232883457943179,-75.58732125531387
01,1.0,30.0,06,ANTIOQUIA,MEDELLIN,LICEO SAN RAFAEL,4499,3521,8020,3,16COMUNA 16 BELEN,CL 30A 79 12,6.2321730555629795,-75.59943362359678
01,1.0,30.0,07,ANTIOQUIA,MEDELLIN,COLEGIO SAN JUAN BOSCO,1392,903,2295,1,16COMUNA 16 BELEN,CLL 28 No 73-01,6.229245374574254,-75.5940050841637
01,1.0,30.0,08,ANTIOQUIA,MEDELLIN,IE YERMO Y PARRES,386,298,684,1,16COMUNA 16 BELEN,CALLE 28 No 77 84,6.229253904493894,-75.5977483642776
01,1.0,30.0,09,ANTIOQUIA,MEDELLIN,SECCION ESCUELA CARLOS FRANCO,71,54,125,1,16COMUNA 16 BELEN,CARRERA 77 No 25 67,6.227950472261181,-75.59757802743518
01,1.0,30.0,10,ANTIOQUIA,MEDELLIN,INSTITUCION EDUCATIVA ROSALIA SUAREZ,1038,834,1872,1,16COMUNA 16 BELEN,CLL 30A # 80 -18,6.232687870505433,-75.59719316892398
01,1.0,31.0,01,ANTIOQUIA,MEDELLIN,I.E. OCTAVIO HARRY - JACQUELINE KENNEDY,4047,2896,6943,2,16COMUNA 16 BELEN,CL 17 # 73-37,6.222347664218733,-75.59583447845017
01,1.0,31.0,02,ANTIOQUIA,MEDELLIN,I.E.JOSE MARIA BERNAL,5806,4650,10456,3,16COMUNA 16 BELEN,KR 70A # 13A-19,6.220302650635912,-75.59349827270083
01,1.0,31.0,03,ANTIOQUIA,MEDELLIN,INSTITUTO SAN CARLOS,6679,5302,11981,4,16COMUNA 16 BELEN,DIAG. 79 # 15-123,6.223300949798527,-75.6001668584475
01,1.0,31.0,04,ANTIOQUIA,MEDELLIN,I.E.ALCALDIA DE MEDELLIN,6553,5320,11873,4,16COMUNA 16 BELEN,CL 2B NO 79-80,6.2126272841480334,-75.603600615487
01,1.0,31.0,05,ANTIOQUIA,MEDELLIN,COLEGIO PADRE MANYANET,4853,3929,8782,3,16COMUNA 16 BELEN,CARRERA 84F No. 8 - 29,6.219684640111023,-75.60884534058162
01,1.0,31.0,06,ANTIOQUIA,MEDELLIN,I.E. CAPILLA DEL ROSARIO,2031,1586,3617,1,16COMUNA 16 BELEN,CALLE 6 SUR No. 79 - 195,6.205156386231118,-75.60198750882499
01,1.0,31.0,07,ANTIOQUIA,MEDELLIN,IE ANTONIO RICAURTE,2287,1919,4206,2,16COMUNA 16 BELEN,CRA 80 No 2-11,6.211327574647163,-75.60314863955513
01,1.0,31.0,08,ANTIOQUIA,MEDELLIN,COL LA INMACULADA,3741,2733,6474,2,16COMUNA 16 BELEN,CRA 76 No 12-57,6.221142320165759,-75.59861704893632
01,1.0,32.0,01,ANTIOQUIA,MEDELLIN,I.E.RAMON GIRALDO CEBALLOS,6409,4970,11379,3,16COMUNA 16 BELEN,CL 21 NO 82A 56,6.2264837785642975,-75.60451286970984
01,1.0,32.0,02,ANTIOQUIA,MEDELLIN,UNIVERSIDAD DE MEDELLIN,8168,7179,15347,4,16COMUNA 16 BELEN,KR 87 # 30-65,6.231590072616105,-75.60997962632544
01,1.0,32.0,03,ANTIOQUIA,MEDELLIN,I.E HORACIO MUÑOZ SUESCUN,4936,4234,9170,3,16COMUNA 16 BELEN,CL 32 # 86-35,6.234333476549101,-75.60942232500796
01,1.0,32.0,04,ANTIOQUIA,MEDELLIN,I.E.REPUBLICA DE VENEZUELA,3973,3317,7290,2,16COMUNA 16 BELEN,CL 31C 89C 92,6.234769303213558,-75.6145057278013
01,1.0,32.0,05,ANTIOQUIA,MEDELLIN,I. E. SAN ROBERTO BELARMINO,1943,1629,3572,1,16COMUNA 16 BELEN,CALLE 32B No. 83 - 39,6.235634587653107,-75.60618139818587
01,1.0,32.0,06,ANTIOQUIA,MEDELLIN,INST. SALESIANO PEDRO JUSTO BERRIO,713,723,1436,1,16COMUNA 16 BELEN,CRA 87A 32A 101,6.236793687727659,-75.61122904019096
01,1.0,32.0,07,ANTIOQUIA,MEDELLIN,IE PEDRO OCTAVIO AMADO,559,447,1006,1,16COMUNA 16 BELEN,CR 88A 18A 5,6.222076490850639,-75.6105420549098
01,1.0,90.0,01,ANTIOQUIA,MEDELLIN,ESTADIO ATANASIO GIRARDOT,20,51527,51547,14,,CL 48 # 73 - 10,6.256782108207053,-75.59017065286079
01,1.0,90.0,02,ANTIOQUIA,MEDELLIN,PLAZA MAYOR CTRO EXPOS. CONVEN,49567,9,49576,13,,CL 41 # 55 - 35,6.240954215353958,-75.57602400343781
01,1.0,98.0,01,ANTIOQUIA,MEDELLIN,RECLUSION DE MUJERES PEDREGAL MEDELLIN,199,61,260,1,,KM 6 VIA AL MAR FINCA LA TERES,6.283561301437896,-75.6280858137048
01,1.0,98.0,02,ANTIOQUIA,MEDELLIN,ESTABLECIMIENTO CARCELARIO PEDREGAL MEDE,14,197,211,1,,KM 6 VIA AL MAR FINCA LA TERES,6.283539972079647,-75.6281233601634
01,1.0,98.0,03,ANTIOQUIA,MEDELLIN,CENTRO CARLOS LLERAS RESTREPO,66,255,321,1,,CALLE 65C No. 94C-80,6.285251333853591,-75.6025791697869
01,1.0,99.0,01,ANTIOQUIA,MEDELLIN,CENTRO EDUCATIVO EL MANZANILLO,576,425,1001,1,17CORREGIMIENTO ALTAVISTA,CLL 5A SUR No 89A - 11 VEREDA MANZANILLO,6.206705673992444,-75.61417640906681
01,1.0,99.0,02,ANTIOQUIA,MEDELLIN,C.E. MARIA PAULINA TABORDA,0,1,1,1,17CORREGIMIENTO ALTAVISTA,CLL 34 AB 126B 301 - VDA TRAVESIAS EL CORAZON,6.247889323450228,-75.6362051146259
01,1.0,99.0,03,ANTIOQUIA,MEDELLIN,I.E. DEBORA ARANGO PEREZ,5090,4274,9364,3,17CORREGIMIENTO ALTAVISTA,CL 18 103 160 ALTAVISTA,6.223785163506692,-75.62633577934342
01,1.0,99.0,04,ANTIOQUIA,MEDELLIN,PARROQ SAN JOSEMARIA ESCRIVA DE BALAGUER,0,4,4,1,17CORREGIMIENTO ALTAVISTA,CL 31 AA 107 50,6.234210696535381,-75.62663864959761
01,1.0,99.0,10,ANTIOQUIA,MEDELLIN,IE FE Y ALEGRIA EL LIMONAR,5398,4220,9618,3,18CORR.  SAN ANTONIO DE PRADO,CL 55 SUR No 60 A-13 SAN ANTONIO DE PRADO,6.174665975211062,-75.6420677322165
01,1.0,99.0,17,ANTIOQUIA,MEDELLIN,IE HECTOR ROGELIO MONTOYA,1400,1297,2697,1,19CORREGIMIENTO PALMITAS,CLL 20 No 32-60,6.343360204286229,-75.688248605825
01,1.0,99.0,33,ANTIOQUIA,MEDELLIN,CASA DE GOBIERNO SANTA ELENA,2118,1366,3484,1,21CORREGIMIENTO SANTA ELENA,CORREGIMIENTO SANTA ELENA,6.209567991725640,-75.4976222479098
01,1.0,99.0,34,ANTIOQUIA,MEDELLIN,COLISEO SANTA ELENA,1792,2360,4152,2,21CORREGIMIENTO SANTA ELENA,CORREGIMIENTO SANTA ELENA,6.210784075770892,-75.49710015558554
01,1.0,99.0,35,ANTIOQUIA,MEDELLIN,C.E. JUAN ANDRES PATIÑO,2,2,4,1,21CORREGIMIENTO SANTA ELENA,CORREGIMIENTO SANTA ELENA,6.231978947112612,-75.47997557843794
01,1.0,99.0,36,ANTIOQUIA,MEDELLIN,C.E. MEDIA LUNA,2,0,2,1,21CORREGIMIENTO SANTA ELENA,CORREGIMIENTO SANTA ELENA,6.238379553505426,-75.51765844794919
01,1.0,99.0,A1,ANTIOQUIA,MEDELLIN,IE SAN ANTONIO DE PRADO,11479,5482,16961,5,18CORR.  SAN ANTONIO DE PRADO,CRA 79 No. 42 SUR - 39,6.184322682976678,-75.65617991694312
01,1.0,99.0,A2,ANTIOQUIA,MEDELLIN,I.E. MANUEL J. BETANCUR,5775,9358,15133,4,18CORR.  SAN ANTONIO DE PRADO,CRA 81 No 43 SUR - 38,6.18357371538755,-75.65744506721374
01,1.0,99.0,A3,ANTIOQUIA,MEDELLIN,IE MONSEÑOR VICTOR WIEDEMANN,2587,2120,4707,2,18CORR.  SAN ANTONIO DE PRADO,DIAG 60E No. 41A SUR - 30,6.183981257195046,-75.64209721000685
01,1.0,99.0,A4,ANTIOQUIA,MEDELLIN,CENTRO DE DESARROLLO SOCIAL (CDS),2623,2179,4802,2,18CORR.  SAN ANTONIO DE PRADO,CRA 79 No 40 SUR - 40,6.1854088747852884,-75.65587906643243
01,1.0,99.0,A5,ANTIOQUIA,MEDELLIN,PAR. BIBLIOTECA JOSE HORACIO BETANCUR,1339,1148,2487,1,18CORR.  SAN ANTONIO DE PRADO,CLL 50 E SUR 75 A - 94,6.177309166003497,-75.65444113476052
01,1.0,99.0,A6,ANTIOQUIA,MEDELLIN,IE ANGELA RESTREPO MORENO,881,768,1649,1,18CORR.  SAN ANTONIO DE PRADO,CARRERA 55 No 48C SUR 90,6.177603768121574,-75.63730001855454
01,1.0,99.0,B1,ANTIOQUIA,MEDELLIN,IE SAN CRISTOBAL,8823,4823,13646,4,20CORREGIMIENTO SAN CRISTOBAL,CRA 131 No 65-7,6.2806320147280505,-75.63657484999031
01,1.0,99.0,B2,ANTIOQUIA,MEDELLIN,PARQUE BIBLIOTECA FERNANDO BOTERO,5785,7973,13758,4,20CORREGIMIENTO SAN CRISTOBAL,CRA 131 No 62-15,6.277964618705637,-75.63702400392816
01,1.0,99.0,B3,ANTIOQUIA,MEDELLIN,IE LUSITANIA,5336,3777,9113,3,20CORREGIMIENTO SAN CRISTOBAL,CRA 109A No 63B-320,6.279154423658755,-75.61815527229936
01,1.0,99.0,B4,ANTIOQUIA,MEDELLIN,I.E. PRESBITERO JUAN J. ESCOBAR,2651,2148,4799,2,20CORREGIMIENTO SAN CRISTOBAL,CLL 62 No 128-120,6.2783052728751345,-75.6345658907119
01,1.0,99.0,B5,ANTIOQUIA,MEDELLIN,IE LOMA HERMOSA,1519,1186,2705,1,20CORREGIMIENTO SAN CRISTOBAL,CRA 123B No 53B-05,6.270519910615535,-75.62967318728883
01,1.0,99.0,B6,ANTIOQUIA,MEDELLIN,SEC ESC JUAN NEPOMUCENO MORALES,1030,1011,2041,1,20CORREGIMIENTO SAN CRISTOBAL,CALLE 62 No 127 6,6.279017654389606,-75.63206069645334
01,1.0,99.0,B7,ANTIOQUIA,MEDELLIN,IE ALFONSO UPEGUI OROZCO,898,597,1495,1,20CORREGIMIENTO SAN CRISTOBAL,CALLE 64B No 117 177,6.287498049861361,-75.61049363034194
01,4.0,0.0,00,ANTIOQUIA,ABEJORRAL,I.E. FUNDACION CELIA DUQUE,6450,7002,13452,4,,KR 55 # 44-110,5.791291753847486,-75.4270434379577
01,4.0,98.0,01,ANTIOQUIA,ABEJORRAL,CARCEL MUNICIPAL,0,7,7,1,,CARRERA 51 No. 55-49,5.791921524021187,-75.4269790649414
01,4.0,99.0,01,ANTIOQUIA,ABEJORRAL,IER PANTANILLO,457,494,951,1,,CORREGIMIENTO PANTANILLO,5.729792790790653,-75.49087617054766
